class,function,new,string,return,var,t,y,e,r,s,m,j,i,push,a,w,o,d,g,c,TRUE,x,eval,p,v,n,h,b,f,k,z,_,u,l,fromcharcode,q,tostring,isnan,parseint,parsefloat,math,break,length
malware,0.0010284877743809053,0.00019046078450599843,0.0014334236501381066,0.0014180820562034666,0.00031822350846703016,0.0021967506463181127,0.0048344774381280835,0.003213898640693249,0.0029575447490514718,0.0025736037521347293,0.004732232312698031,0.004934580829152955,0.002486839835177449,0.0003057846721079503,0.009382456263308048,0.004941031328497696,0.0025090865124305925,0.012912472429351295,0.003626464737522063,0.0033974097304186974,0.0007478501557295371,0.004988344097451208,0.000508186354025307,0.0030997805373398184,0.36166115252190995,0.0016934047037145997,0.0053163490168649154,0.004685225946740326,0.0045565970422707875,0.005023756013811096,0.006062192841793411,0.001949508532588143,0.004141096713236045,0.0022333275189107024,0.0021832481634660203,0.008250861949062707,0.0003957105097174689,0.00047274556531470607,0.0004305370951124631,0.0005012091282477597,0.006094615508488754,0.000798445015148552,0.00026393318820393594
malware,0.0010329018850005658,0.00019127821276568083,0.0014395756829713173,0.0014241682452858849,0.00031958927459779,0.002607302171712719,0.0038148206394057896,0.002548178050335058,0.002574206330934071,0.002929269163373949,0.004002140903262125,0.0053369715405431105,0.21728362817400218,0.0003070970526749372,0.00925446138172705,0.0046520976295673045,0.0037797826861078886,0.012057863343785466,0.0026708212401664634,0.0021934227137528437,0.0007510598130502648,0.005009753299586191,0.0005103674113387203,0.0036319317025483707,0.004178560621260398,0.002976176936356775,0.004538291070619878,0.0038230840477425088,0.005491383903303164,0.004269114552509,0.005653338634192384,0.00274102573079775,0.005941242372147361,0.0034889751797574924,0.00219261832725772,0.00523343581499166,0.000397408838085355,0.0004747745162388035,0.00043238489380393284,0.000503360240386162,0.006120772656593856,0.0008018718177886745,0.0002650659486683305
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.013085702045388354,0.0019745238292457304,0.0,0.008728945758141671,0.004618671833016415,0.04761817252554003,0.004474951426115393,0.048224538397743974,0.01533056423717187,0.00800423344176586,0.000645519364440321,0.0,0.02677287695972684,0.002377572592940614,0.00911894582236862,0.0,0.020050856694668842,0.002348504312600202,0.0,0.013207967891833445,0.0,0.0043095504386208225,0.0,0.009372912352620874,0.0,0.03730581280034553,0.0,0.0,0.006298486038176835,0.0,0.0,0.0,0.01456591454671476,0.009003984997127325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002052164061446426
malware,0.00021046886783441339,4.7637007943323474e-05,0.0005377801051136552,0.0002660121859896104,0.00011142924868172141,0.1801661204919464,0.049748832418739924,0.0,0.0,0.0,0.0,0.0,0.0,7.648118688545161e-05,0.0,0.0,0.0943430321178781,0.0,0.0,0.0,9.352409185257152e-05,0.0,0.00025420957333744174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05436812251792551,0.0,0.0,0.0,0.000819093103929762,0.0,9.89729447117444e-05,0.00011824053076584036,0.00010768357944636043,0.00012535968118336087,0.0015243518404190837,9.98513463745097e-05,6.601352302306414e-05
benign,0.05743169231031556,0.0,0.0,0.0,0.026062505343449772,0.0,0.0,0.103901960002412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.013922834499470437,0.0,0.0,0.026395663727969074,0.018954549340690744,0.0,0.0,0.0,0.0,0.07664659901812156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13493224777848434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010045694540464657,0.0001860314639360915,0.0014000882164139645,0.0013851034037336185,0.0003108229617584946,0.002925904666343363,0.004722047730264639,0.0018174065752757417,0.0030813489478489753,0.0036868370030581237,0.00462218039844924,0.004078311883843766,0.0028026996353520445,0.00029867340066357936,0.19130391927570536,0.00542938907608177,0.002654963635246325,0.012390916015436248,0.004486695907817995,0.0023702858584316493,0.0007304582916428037,0.003897868876147921,0.0004963680667223929,0.0037846157723334987,0.0050017759723137165,0.004341810897314759,0.003115627795930136,0.004290250503555822,0.004747338313807703,0.004152013020359082,0.009304761106008492,0.004950844924619191,0.0052004470352266605,0.004362779339267419,0.0021324749503621593,0.008907295274263535,0.0003865079397240394,0.00046175148240041057,0.0004205246045284523,0.0004895531020094396,0.005952880264105294,0.0007798765264241669,0.0002577952070829142
malware,0.00021692801628070088,4.909895577916674e-05,0.0005542842159882481,0.0002741759216314068,0.00011484893761671286,0.0,0.0,0.07583066139720679,0.0,0.0,0.0,0.0,0.0,7.882834323462742e-05,0.021681979311029855,0.0,0.0,0.03363750086262499,0.0,0.0,9.639428352887801e-05,0.2980825289598195,0.00026201109470993167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008442305221334612,0.0,0.00010201035802914921,0.00012186925338141148,0.00011098831630377944,0.00012920688575225532,0.001571133176409282,0.00010291571725002581,6.803943378628378e-05
benign,0.010635498575984363,0.0025997897085068785,0.0,0.004032670847328608,0.006370834639509944,0.07996172352597929,0.0,0.02539825688947849,0.008074097164910518,0.012490556877027218,0.007932715745233278,0.0,0.023500636442426896,0.001391320258091174,0.01143486857090668,0.0,0.018075877416635393,0.011338056931386531,0.007700193459338514,0.017666530598177226,0.010208154625708182,0.0,0.0,0.0035260003612240434,0.0,0.008668115327139108,0.006047347006683841,0.0,0.0,0.0,0.0,0.0017740527646552102,0.010766851454413718,0.010161640211043696,0.0,0.0,0.0,0.0,0.001958943782761707,0.0,0.01109220022544953,0.0018164624094629558,0.00840627204429536
malware,0.0010197717762929315,0.00018884671006103235,0.0014212759920860887,0.0014060644116593696,0.0003155266990732418,0.001980121923106465,0.003766327156701479,0.0030189431477698403,0.0027369820898001758,0.0025517935508454514,0.0029634496730722728,0.007527326688538406,0.002086416471886165,0.0003031932765816118,0.009469067920702385,0.005205355567998897,0.0022805044784591617,0.011679970600679941,0.0026368701227067206,0.003368618122533793,0.0007415124425453886,0.00692449799290261,0.0005038796900081434,0.0043541408818989396,0.007298861267710062,0.004197634540987461,0.004744165690473521,0.003774485521711884,0.004819180600638935,0.006130685304989813,0.005581474160028922,0.003865974547674792,0.0032261449575876453,0.27680012681414423,0.0021647460603858,0.0073197878754173605,0.00039235703082155817,0.00046873924696458146,0.0004268884756623575,0.0004969615932626092,0.006042966224518509,0.000791678531969327,0.00026169646627000433
benign,0.006974626770133198,0.004143877334242463,0.0,0.011019062656837183,0.005341082688980219,0.022966408430352858,0.004293236131013174,0.026813409032880518,0.018997875682142396,0.005866058495378058,0.003096533118226056,0.0,0.03151255487536054,0.005702565004700067,0.011977319641632804,0.001919689116717084,0.014947394887620199,0.02182727537593129,0.0030057681164129737,0.014331009166453062,0.0,0.0041345516162555745,0.0,0.0016057686654530748,0.008953012897311543,0.05000203148862028,0.001652406013211524,0.003640607258425358,0.0018883506528120301,0.003603377178786707,0.0,0.012118766513773731,0.005516223705297351,0.012340511831248511,0.0,0.001349736529767773,0.0,0.0,0.0,0.0,0.0,0.0012408471867299128,0.011484849851788728
malware,0.0009986146854984723,0.0001849287285244964,0.0013917889383083689,0.001376892950836561,0.00030898050199703345,0.0034902729997328893,0.005364636493287357,0.003120548887644067,0.004020297343523909,0.0018324913023498735,0.004111120362505518,0.004791252755277143,0.0039005205713571606,0.0002969029596400845,0.009272614229401505,0.0032982921783073316,0.003857330094836243,0.011877557080678674,0.003051647505267529,0.003063106224046733,0.0007261283669739074,0.004520557472544995,0.000493425754530796,0.0037621817724974973,0.0068366746711078195,0.0032884373499520027,0.0038714491803310894,0.004549140545797661,0.004719197600625678,0.00525305608083152,0.4759342434727246,0.0037857676068516633,0.004308017031256229,0.005059737864420097,0.002119834316394393,0.008011210357181216,0.000384216843460115,0.0004590143663221627,0.0004180318682834703,0.00048665118676338487,0.005917593481271238,0.0007752536661608347,0.0002562670790029917
benign,0.012068198008921843,0.0008048129491625421,0.00020649166911288272,0.017874643296086,0.004559715991138257,0.03774417019582939,0.002387760198099846,0.04587541198355402,0.006892521970045565,0.006129570887706251,0.01569108608947242,0.0008748928486959742,0.01161069592840353,0.0011159275991256602,0.05419226643547894,0.0027878036897259297,0.0053815315899235425,0.002480139521491255,0.002089639742047774,0.00475430203128714,0.0006463887778942798,0.002491130375495451,0.0,0.004366154293448159,0.0007376857093313294,0.025654694049834788,0.00234859442848697,0.0017435682686707046,0.005776320274927418,0.005938023055724186,0.0009148736148438226,0.002096910397247247,0.0030111328234963316,0.001525199281207309,0.0,0.0023354493706910485,0.0003040214891731773,0.0,0.0,0.0,0.0007023672750636429,0.0036806367771482027,0.0071479222890718395
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.10425002137379909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0062850986559585985,0.0031354247740786475,0.0034412972304194993,0.007295283944916076,0.0037543977546678066,0.013561347582923622,0.0028423812073416366,0.010326381284438491,0.0013524450862496679,0.0014122488931312181,0.006491956891289259,0.014840937820341927,0.011022074043349298,0.001468227408035912,0.02942036536836292,0.01864059934607862,0.012477662009367464,0.02253108618160412,0.016085831275430777,0.03146018482778419,0.0,0.01619582473046847,0.0,0.002126231373602438,0.02151439159196687,0.0062433661485256555,0.017686210843668317,0.03956911693493114,0.017711195036163082,0.0169646434235229,0.0026731528737053856,0.0008023354212008489,0.01805747071814361,0.006808469153128104,0.0022463319671842596,0.0029786899128459647,0.00027142957073585176,0.0,0.0005906363164105649,0.001031382603102802,0.0005573969962537453,0.0,0.0007241583957756233
benign,0.008430340155642651,0.0004770256345884181,0.0,0.013318912890259625,0.0035068814529412534,0.029510477614883932,0.005189301470284273,0.03135064236566152,0.014814857183322053,0.011172745830368383,0.007485655749106108,0.0038027962353105343,0.03353811520835642,0.0015317287245040446,0.020142153812973237,0.0077345272516047645,0.010473709753724034,0.009078010553904146,0.0030275990010505296,0.01397925012929161,0.0,0.01332665872640176,0.0,0.008410643063470195,0.004008017156713543,0.015374638806546428,0.010652207571406398,0.013934786115677793,0.01217322072210324,0.0019357591979822575,0.0,0.007812342449857806,0.009630899236746215,0.010565619791299255,0.0,0.0021752634592893468,0.0009910914601180642,0.0,0.0,0.0,0.0,0.0,0.0019831310196240693
malware,0.0010003936902826145,0.00018525817400286547,0.0013942683722839779,0.0013793458480173863,0.0003095309423212562,0.002136744393508948,0.004702419265827673,0.0019743840380505844,0.003835675612784094,0.002837077200393653,0.005814274180422084,0.0051690027212742354,0.0026049794948058316,0.0002974318841525075,0.1918124509447577,0.0048060625392394455,0.002237169476493192,0.01278010304077687,0.0030570839319396205,0.0037766930019856298,0.0007274219448248112,0.005175555111084769,0.0004943047790341169,0.004271401862765469,0.005603607834778127,0.004941443416896403,0.004654015273552409,0.004557244715416066,0.004136654131961745,0.010148941780870162,0.004633041678971567,0.004171763033274723,0.004027978869525322,0.00313779863998974,0.002123610743323837,0.0038015441571784725,0.0003849013152715048,0.00045983208787736855,0.00041877658063789463,0.0004875181425592817,0.0059281355124136455,0.0007766347593903374,0.000256723611804066
benign,0.011763909083448513,0.003142191877907594,0.0008445855895418053,0.01465419471604791,0.004442308603089392,0.04141902225806122,0.007762988231584087,0.04759441930971951,0.041465202927708694,0.015272764482452484,0.0031156401156074726,0.000756981630238627,0.007699157041459171,0.0017739910761715909,0.008474585495383635,0.0012876896393872593,0.02372982107367811,0.007105037839580956,0.003287298970703453,0.004267537690151831,6.779073354095085e-05,0.0030145388790352623,0.0,0.005947564527399493,0.0030172583832985982,0.01208835120331519,0.002361376894253524,0.0020173436900173276,0.006884067473934283,0.0014012025627895919,0.0001570064333126351,0.0050187923259089285,0.007239471232491791,0.00778290539683701,0.00029685892294609915,0.0004723704379773878,0.0010043645167505254,0.00042853195129246733,7.805420717146813e-05,0.0001817333817531445,0.0017678769590091117,0.0009409013919520346,0.004402177723251836
malware,0.0010197717762929315,0.00018884671006103235,0.0014212759920860887,0.0014060644116593696,0.0003155266990732418,0.0033662072692809903,0.0030815404009375733,0.0018449097014149023,0.0037144756933002385,0.0028920326909581784,0.004445174509608409,0.007150960354111485,0.003603810269621558,0.0003031932765816118,0.008970695924875944,0.005205355567998897,0.0029024602453116602,0.013252274335386855,0.004075162916910386,0.0021655402216288664,0.0007415124425453886,0.003956855995944348,0.0005038796900081434,0.0030735112107521927,0.3592309110890344,0.0020988172704937305,0.004744165690473521,0.0031937954414485168,0.0039155842380191345,0.005364349641866086,0.0068695066584971345,0.00502576691197723,0.004692574483763848,0.0031985792431856674,0.0021647460603858,0.006028060603284886,0.00039235703082155817,0.00046873924696458146,0.0004268884756623575,0.0004969615932626092,0.006042966224518509,0.000791678531969327,0.00026169646627000433
malware,0.001020389445448772,0.00018896109328941577,0.0014221368497433183,0.0014069160557609196,0.00031571781154996696,0.0031701140321956436,0.00513901144997867,0.0026851304018390343,0.0029342569951219324,0.0018724487141515665,0.00395365948711116,0.0060255087532237175,0.0036059930741458588,0.0003033769187842657,0.00781255708539233,0.006434039810632335,0.0037339948885778116,0.012810799418096562,0.0043174918764829606,0.0033706584726988648,0.000741961571826155,0.0052790035173026955,0.000504184886670777,0.0033316538846211432,0.005080544097861964,0.0014700619573585405,0.0036921416006888627,0.004938855304093395,0.0036165746603220106,0.006517798535180721,0.007732875908429391,0.0030946529147225957,0.3307334170264032,0.004431484525712575,0.002166057233045028,0.004308365543232081,0.00039259467893229197,0.000469023159288606,0.0004271470392454358,0.0004972625996788796,0.006046626409996716,0.000792158046525335,0.00026185497412359
malware,0.0010015832190463274,0.00018547845720619824,0.0013959262419299752,0.0013809859738770976,0.0003098989933822803,0.002722726506397522,0.005380583688570612,0.0029650975506039096,0.0034562128173219815,0.0040100479866793685,0.0038807918033415727,0.005544802477466757,0.004098406672480314,0.0002977855486996567,0.007831729247137037,0.003909569006726736,0.003054313100000974,0.011912864919800788,0.004473358524025432,0.0033085357541176134,0.0007282868936295967,0.008420277384948554,0.0004948925373920647,0.004276480818607044,0.0049869074349406075,0.0037104893195839222,0.0028475022766311546,0.002566498250105748,0.3363548819305338,0.0041396705321891675,0.004638550646485208,0.002278212825003124,0.00576109768666608,0.004591466444942454,0.0021261358452778485,0.006766336753271024,0.0003853589862765838,0.00046037885611503477,0.0004192745313877613,0.00048809783119490506,0.005935184425032448,0.0007775582252160095,0.0002570288717467581
malware,0.001019154854468193,0.00018873246522735961,0.0014204161759989223,0.001405213797980205,0.00031533581782758346,0.0029683860408093285,0.005474979893633256,0.001843793603591905,0.002930706774922148,0.003060299779307939,0.003702071128187685,0.003009109180753889,0.0032225111475802154,0.00030300985657158056,0.008965269006591082,0.0033661336387201864,0.002900704370995077,0.01279529935830455,0.0023957044727006007,0.004568930327114799,0.0007410638566757302,0.005272616338213401,0.0005035748626094694,0.0038395648216595756,0.0028543483344725847,0.00314632135286356,0.003687674399720092,0.004932879677591164,0.34165381162318564,0.007275784571726416,0.00772351973673135,0.0030909086280744135,0.003810410224338793,0.003934331358177838,0.0021634364741423724,0.008175990243535821,0.0003921196702463485,0.0004684556781521407,0.00042663022492088,0.0004966609510404298,0.006039310467576877,0.0007911995975882204,0.00026153815019845563
malware,0.0,0.0,0.0,0.0,0.00880986096116612,0.03225088720958191,0.007966674088182898,0.02341452619772665,0.022743935675804277,0.011874825199990665,0.0,0.0,0.022066325298053423,0.0,0.003865307685940287,0.04274688019055929,0.009647614336528899,0.010452498067347379,0.011155209840490402,0.016795645286999474,0.0,0.023016641215845294,0.011724073913992295,0.00595943723023782,0.022151351159075974,0.03906756203781006,0.01226504181637286,0.02026690167454398,0.007008174605858732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
